"","agebound","Lspline","Mspline","Sspline","gender","f"
"344",44,NA,0.0318599512150968,0.00532320140550757,1,"VC"
"345",45,NA,0.0310899701712994,0.0049459634944844,1,"VC"
"346",46,NA,0.0303880927533253,0.00456614760380747,1,"VC"
"347",47,NA,0.0297657751905582,0.00418707197634705,1,"VC"
"348",48,NA,0.0291403546602016,0.00381013677653952,1,"VC"
"349",49,NA,0.0283764767626664,0.00343554653717959,1,"VC"
"350",50,NA,0.0273538576361805,0.00306345790961871,1,"VC"
"351",51,NA,0.0259730081992746,0.00269403717215111,1,"VC"
"352",52,NA,0.0242709592903605,0.00232805956644366,1,"VC"
"353",53,NA,0.0223949753212569,0.00196678527716676,1,"VC"
"354",54,NA,0.020480982933563,0.0016113498022734,1,"VC"
"355",55,NA,0.0186504540533647,0.00126275559602451,1,"VC"
"356",56,NA,0.0169853310478913,0.000922150615231931,1,"VC"
"357",57,NA,0.0154685325510542,0.000591446033378684,1,"VC"
"358",58,NA,0.0140652705933331,0.000272530039557406,1,"VC"
"359",59,NA,0.0127440092397411,-3.29203401268074e-05,1,"VC"
"360",60,NA,0.0114761184060654,-0.000323419603528663,1,"VC"
"361",61,NA,0.0102236009152943,-0.000598134724544508,1,"VC"
"362",62,NA,0.00892358848274277,-0.000857478475619455,1,"VC"
"363",63,NA,0.00751506812376412,-0.00110201641526642,1,"VC"
"364",64,NA,0.00594284992279448,-0.00133228662051632,1,"VC"
"365",65,NA,0.00415704004893414,-0.00154880137939983,1,"VC"
"366",66,NA,0.00211004495511169,-0.00175220595602843,1,"VC"
"367",67,NA,-0.000256036117015412,-0.00194403958615785,1,"VC"
"368",68,NA,-0.00299904072933543,-0.00212606581902142,1,"VC"
"369",69,NA,-0.00617128988035809,-0.00229991172887756,1,"VC"
"370",70,NA,-0.00982005370889993,-0.00246707826061421,1,"VC"
"371",71,NA,-0.0139879770102525,-0.00262895018260823,1,"VC"
"372",72,NA,-0.0186999985002867,-0.00278668671039828,1,"VC"
"373",73,NA,-0.0239372607011994,-0.00294099722354657,1,"VC"
"374",74,NA,-0.0296739316583281,-0.00309246989980894,1,"VC"
"375",75,NA,-0.0358855745971827,-0.00324164970025764,1,"VC"
"376",76,NA,-0.0425490587558564,-0.003389041595387,1,"VC"
"377",77,NA,-0.049642476888593,-0.00353511352568914,1,"VC"
"378",78,NA,-0.0571412995962994,-0.00368025674356964,1,"VC"
"379",79,NA,-0.0649944595772851,-0.00382452023119084,1,"VC"
"380",80,NA,-0.0731417682313058,-0.00396780954844811,1,"VC"
"381",81,NA,-0.0815270435786868,-0.00411003723010772,1,"VC"
"382",82,NA,-0.0900978974323969,-0.00425112298197527,1,"VC"
"383",83,NA,-0.0988054762912647,-0.00439099316116653,1,"VC"
"384",84,NA,-0.107604221779782,-0.0045295802963623,1,"VC"
"385",85,NA,-0.116453995531231,-0.0046668295106933,1,"VC"
"386",86,NA,-0.125328265495138,-0.00480272266460968,1,"VC"
"387",87,NA,-0.13420543513501,-0.0049372531658527,1,"VC"
"388",88,NA,-0.143065347812183,-0.0050704159082029,1,"VC"
"389",89,NA,-0.151889192738148,-0.00520220715188291,1,"VC"
"390",90,NA,-0.160659418071406,-0.00533262441432614,1,"VC"
"391",91,NA,NA,NA,1,"VC"
"392",92,NA,NA,NA,1,"VC"
"393",93,NA,NA,NA,1,"VC"
"394",17,NA,-0.13041072946484,-0.00747979974263346,2,"VC"
"395",18,NA,-0.107342604235081,-0.00115907681957106,2,"VC"
"396",19,NA,-0.0855035336789189,0.00571719392061487,2,"VC"
"397",20,NA,-0.0650031763957752,0.0139853963199434,2,"VC"
"398",21,NA,-0.0461933808765806,0.0239666314771312,2,"VC"
"399",22,NA,-0.0298342383180277,0.0347686315569584,2,"VC"
"400",23,NA,-0.0165477965847813,0.0450821314460095,2,"VC"
"401",24,NA,-0.00675455742220166,0.0532525663896091,2,"VC"
"402",25,NA,-8.91210540245879e-05,0.0583513404203142,2,"VC"
"403",26,NA,0.00464633123933922,0.0602018070087698,2,"VC"
"404",27,NA,0.00833033208002121,0.0589373316274626,2,"VC"
"405",28,NA,0.0113768611814677,0.0550960343905382,2,"VC"
"406",29,NA,0.0140598007443078,0.0492161866418521,2,"VC"
"407",30,NA,0.0164547518981433,0.0419453406704524,2,"VC"
"408",31,NA,0.0185756565846873,0.0338863042795179,2,"VC"
"409",32,NA,0.0204215123696123,0.0255523858972317,2,"VC"
"410",33,NA,0.0219726746876461,0.0173888085028349,2,"VC"
"411",34,NA,0.0232189381803831,0.00976025515823986,2,"VC"
"412",35,NA,0.0242509808847,0.00288344215862191,2,"VC"
"413",36,NA,0.02522454233163,-0.00313203449548993,2,"VC"
"414",37,NA,0.0262746403871663,-0.00820926794336918,2,"VC"
"415",38,NA,0.027537298095865,-0.0124540054704738,2,"VC"
"416",39,NA,0.0291463684197542,-0.0161043745313267,2,"VC"
"417",40,NA,0.0312139451833247,-0.019371221639648,2,"VC"
"418",41,NA,0.0336657290170059,-0.0224280345534491,2,"VC"
"419",42,NA,0.036110312075305,-0.0254077914226256,2,"VC"
"420",43,NA,0.0381720088523565,-0.028423637692113,2,"VC"
"421",44,NA,0.0395362418701097,-0.0315661335736519,2,"VC"
"422",45,NA,0.0400526396858112,-0.0348219343433249,2,"VC"
"423",46,NA,0.0396741541944952,-0.0381173103449961,2,"VC"
"424",47,NA,0.0383641043191556,-0.0413863686273834,2,"VC"
"425",48,NA,0.0361200506209318,-0.044567581359209,2,"VC"
"426",49,NA,0.0331999002336811,-0.0475711405837593,2,"VC"
"427",50,NA,0.0299755061234599,-0.0502984235174604,2,"VC"
"428",51,NA,0.0267783163576603,-0.0526626894099378,2,"VC"
"429",52,NA,0.0238994295762041,-0.054587786242803,2,"VC"
"430",53,NA,0.0215081177764471,-0.0560019692398694,2,"VC"
"431",54,NA,0.0196508352740157,-0.0568365653284433,2,"VC"
"432",55,NA,0.0183619103486006,-0.0570312707211773,2,"VC"
"433",56,NA,0.0176707776462077,-0.0565335767626176,2,"VC"
"434",57,NA,0.0175759782674181,-0.0552981150394785,2,"VC"
"435",58,NA,0.0178591122570655,-0.0532872575810615,2,"VC"
"436",59,NA,0.0182182221084446,-0.0504694890187958,2,"VC"
"437",60,NA,0.0183801419559213,-0.0468180050290639,2,"VC"
"438",61,NA,0.018098503265696,-0.0423102035547065,2,"VC"
"439",62,NA,0.0171612812513331,-0.0369325165840135,2,"VC"
"440",63,NA,0.0154899362792111,-0.0307331726654021,2,"VC"
"441",64,NA,0.0130844549543898,-0.0237940970700428,2,"VC"
"442",65,NA,0.00994717150142854,-0.0161916190527021,2,"VC"
"443",66,NA,0.0060814154838571,-0.00799634456351761,2,"VC"
"444",67,NA,0.00149141844524969,0.000726367482297263,2,"VC"
"445",68,NA,-0.00379326124115487,0.00990444048220285,2,"VC"
"446",69,NA,-0.00967692859645197,0.0194394489896776,2,"VC"
"447",70,NA,-0.0160595351491608,0.0292353003744292,2,"VC"
"448",71,NA,-0.0228486458695958,0.0392035109912494,2,"VC"
"449",72,NA,-0.0299588451533008,0.049262603403375,2,"VC"
"450",73,NA,-0.0373111961899326,0.0593375587488771,2,"VC"
"451",74,NA,-0.0448421175904308,0.069371305005193,2,"VC"
"452",75,NA,-0.0525231908444841,0.0793501786240549,2,"VC"
"453",76,NA,-0.0603341593794315,0.0892694928524007,2,"VC"
"454",77,NA,-0.0682561512662083,0.0991249699123817,2,"VC"
"455",78,NA,-0.0762715807791157,0.108912709557859,2,"VC"
"456",79,NA,-0.0843640577578952,0.118629160219143,2,"VC"
"457",80,NA,-0.0925182788711396,0.128271192539412,2,"VC"
"458",81,NA,-0.100719286835584,0.137838709607072,2,"VC"
"459",82,NA,-0.108952388405584,0.147334667723392,2,"VC"
"460",83,NA,-0.117203853207977,0.156762020936316,2,"VC"
"461",84,NA,-0.125460886943555,0.166123567162672,2,"VC"
"462",85,NA,-0.13371156830588,0.175421957834328,2,"VC"
"463",86,NA,-0.141944790569175,0.184659706858099,2,"VC"
"464",87,NA,-0.150150216307122,0.193839177651697,2,"VC"
"465",88,NA,-0.158319180148228,0.202960296967662,2,"VC"
"466",89,NA,-0.16644540689108,0.21201872136313,2,"VC"
"467",90,NA,-0.174523257123273,0.221009962948182,2,"VC"
"468",91,NA,-0.18254748936522,0.229929871492829,2,"VC"
"469",92,NA,-0.190513234366314,0.23877461222041,2,"VC"
"470",93,NA,-0.198415971190224,0.247540645162431,2,"VC"
"471",17,-4.44434212840683e-05,-0.0081201684767287,0.118549237274523,1,"FEV1FVC"
"472",18,-4.2968481315242e-05,-0.00717125807564578,0.114527721473256,1,"FEV1FVC"
"473",19,-4.15771674533438e-05,-0.0061954611655517,0.111032427336593,1,"FEV1FVC"
"474",20,-4.02662082974459e-05,-0.00514068455221128,0.108046068596968,1,"FEV1FVC"
"475",21,-3.90326405197428e-05,-0.0039753385453124,0.105418352822133,1,"FEV1FVC"
"476",22,-3.78708224908486e-05,-0.00270612166903539,0.102821647796538,1,"FEV1FVC"
"477",23,-3.67721712120073e-05,-0.00138094208290618,0.0998645183914957,1,"FEV1FVC"
"478",24,-3.57240137005554e-05,-0.000102150549601498,0.0960629021276413,1,"FEV1FVC"
"479",25,-3.47131017148783e-05,0.00100584563655726,0.0910477067956141,1,"FEV1FVC"
"480",26,-3.37245349468773e-05,0.00177873361033021,0.0845691799838697,1,"FEV1FVC"
"481",27,-3.274607119641e-05,0.00212746163903532,0.076555107989309,1,"FEV1FVC"
"482",28,-3.17681900465772e-05,0.00211431247234439,0.0672754613698929,1,"FEV1FVC"
"483",29,-3.07835941546486e-05,0.00181810121486747,0.0570296323040749,1,"FEV1FVC"
"484",30,-2.9788770130601e-05,0.00132588663328093,0.0462075127312951,1,"FEV1FVC"
"485",31,-2.87822252431624e-05,0.000721529733876514,0.035207483518187,1,"FEV1FVC"
"486",32,-2.77635664649445e-05,7.74766894791057e-05,0.0243319211755968,1,"FEV1FVC"
"487",33,-2.67344795177316e-05,-0.000538528400390037,0.0137581842583105,1,"FEV1FVC"
"488",34,-2.5696798627628e-05,-0.00106935457126534,0.00361924771398714,1,"FEV1FVC"
"489",35,-2.46540606125834e-05,-0.00148317408983833,-0.00601056288952329,1,"FEV1FVC"
"490",36,-2.36125778365626e-05,-0.00178008461209866,-0.0151299785637065,1,"FEV1FVC"
"491",37,-2.25780145264309e-05,-0.00196337039034156,-0.0237460976595547,1,"FEV1FVC"
"492",38,-2.15563117840212e-05,-0.00203804325519708,-0.0318437336147572,1,"FEV1FVC"
"493",39,-2.05550467780036e-05,-0.00201257122878606,-0.0393602360149576,1,"FEV1FVC"
"494",40,-1.95809608802833e-05,-0.00189513218784187,-0.0462375702133007,1,"FEV1FVC"
"495",41,-1.86397612207401e-05,-0.0016918727846349,-0.0524228513605296,1,"FEV1FVC"
"496",42,-1.77364328535212e-05,-0.00139983040850156,-0.0578339804440962,1,"FEV1FVC"
"497",43,-1.68752280309548e-05,-0.00101320376215264,-0.0623865657074543,1,"FEV1FVC"
"498",44,-1.60596876446206e-05,-0.000527316246416554,-0.0660105447551724,1,"FEV1FVC"
"499",45,-1.52923926153292e-05,5.38236218776689e-05,-0.0686733146850749,1,"FEV1FVC"
"500",46,-1.45745181776569e-05,0.000705875082712581,-0.0704163375236591,1,"FEV1FVC"
"501",47,-1.39067884343813e-05,0.00140392033290759,-0.0712898434510887,1,"FEV1FVC"
"502",48,-1.32896890949752e-05,0.00212593665735028,-0.0713405972987666,1,"FEV1FVC"
"503",49,-1.27224693926564e-05,0.00284748102128729,-0.0706053086241765,1,"FEV1FVC"
"504",50,-1.22013766947759e-05,0.00353274053124142,-0.0690989249760854,1,"FEV1FVC"
"505",51,-1.17224436335661e-05,0.0041475931168421,-0.0668332936674254,1,"FEV1FVC"
"506",52,-1.1282044123373e-05,0.00466195771273126,-0.0638209403400771,1,"FEV1FVC"
"507",53,-1.0876811346483e-05,0.0050502394043499,-0.0600748271160825,1,"FEV1FVC"
"508",54,-1.05031898134378e-05,0.00529861692166878,-0.0556074633880135,1,"FEV1FVC"
"509",55,-1.015766865331e-05,0.00539992553626434,-0.0504312663635846,1,"FEV1FVC"
"510",56,-9.83704155999021e-06,0.00534814367444048,-0.0445589816221577,1,"FEV1FVC"
"511",57,-9.53838100792304e-06,0.00513820792607889,-0.0380035951949673,1,"FEV1FVC"
"512",58,-9.25914631477731e-06,0.0047698357772914,-0.0307877526480782,1,"FEV1FVC"
"513",59,-8.99769027307151e-06,0.00426296028553907,-0.0229812227404143,1,"FEV1FVC"
"514",60,-8.75270731648392e-06,0.00364208847968306,-0.0146632427556694,1,"FEV1FVC"
"515",61,-8.52298792364259e-06,0.0029295807061569,-0.00590640891417804,1,"FEV1FVC"
"516",62,-8.30741049928641e-06,0.00214584141092422,0.00322274296184721,1,"FEV1FVC"
"517",63,-8.10488789948494e-06,0.00130935015214306,0.0126636722329643,1,"FEV1FVC"
"518",64,-7.91390757592936e-06,0.000435409938804643,0.0223659174006574,1,"FEV1FVC"
"519",65,-7.73276763266217e-06,-0.000462958316162831,0.0322862274292897,1,"FEV1FVC"
"520",66,-7.55989851364269e-06,-0.00137387048947768,0.0423848776541695,1,"FEV1FVC"
"521",67,-7.3938566143017e-06,-0.002286467589245,0.0526253298200849,1,"FEV1FVC"
"522",68,-7.23331388119419e-06,-0.0031908288589646,0.0629739698418472,1,"FEV1FVC"
"523",69,-7.07713934944287e-06,-0.00407887458960943,0.0733991465838142,1,"FEV1FVC"
"524",70,-6.92469110119553e-06,-0.00494753717098895,0.0838685671010935,1,"FEV1FVC"
"525",71,-6.7754854593538e-06,-0.00579521133536198,0.0943516652054543,1,"FEV1FVC"
"526",72,-6.62907447046557e-06,-0.00662045010535262,0.104820337988227,1,"FEV1FVC"
"527",73,-6.4850431629182e-06,-0.00742195142252422,0.115248751447346,1,"FEV1FVC"
"528",74,-6.34300704027702e-06,-0.00819854602544556,0.125613162860642,1,"FEV1FVC"
"529",75,-6.2026272455995e-06,-0.00894941686857442,0.135892547657001,1,"FEV1FVC"
"530",76,-6.06375365475031e-06,-0.00967600578520567,0.146075015220669,1,"FEV1FVC"
"531",77,-5.92633574214574e-06,-0.0103808530753743,0.156153729973553,1,"FEV1FVC"
"532",78,-5.79032636882637e-06,-0.0110663424449158,0.166122516886996,1,"FEV1FVC"
"533",79,-5.65568062116384e-06,-0.0117346994044831,0.175975767667463,1,"FEV1FVC"
"534",80,-5.52235567385928e-06,-0.0123880022662954,0.185708397189611,1,"FEV1FVC"
"535",81,-5.39031066992823e-06,-0.0130281922885305,0.195315803473918,1,"FEV1FVC"
"536",82,-5.25951175989192e-06,-0.0136569607455421,0.204794930183468,1,"FEV1FVC"
"537",83,-5.12995312285103e-06,-0.0142752561662348,0.214148739881913,1,"FEV1FVC"
"538",84,-5.0016369235184e-06,-0.014883765723238,0.223381927731103,1,"FEV1FVC"
"539",85,-4.87456417896937e-06,-0.015483137101626,0.23249896504798,1,"FEV1FVC"
"540",86,-4.74873485289962e-06,-0.0160739810978472,0.241504111151269,1,"FEV1FVC"
"541",87,-4.62414795132648e-06,-0.0166568739165101,0.250401425465801,1,"FEV1FVC"
"542",88,-4.50080159353217e-06,-0.0172323593056104,0.259194778816743,1,"FEV1FVC"
"543",89,-4.3786930069567e-06,-0.0178009451401615,0.267887841448264,1,"FEV1FVC"
"544",90,-4.25781619606269e-06,-0.0183629704706023,0.276483530809978,1,"FEV1FVC"
"545",91,-4.13816202138317e-06,-0.0189186079678171,0.284984023784105,1,"FEV1FVC"
"546",92,-4.01972094021819e-06,-0.0194680164851229,0.293391394739758,1,"FEV1FVC"
"547",93,-3.90248318016262e-06,-0.0200113491253728,0.301707651002399,1,"FEV1FVC"
"548",94,-3.78643876819407e-06,-0.0205487535097765,0.30993473570991,1,"FEV1FVC"
"549",95,-3.67157755964964e-06,-0.0210803720317102,0.318074530521394,1,"FEV1FVC"
"550",17,7.34477685284673e-05,-0.0445480317016669,-0.178177506664697,2,"FEV1FVC"
"551",18,6.61827799124381e-05,-0.0378525314134477,-0.145050860121962,2,"FEV1FVC"
"552",19,5.93079148565323e-05,-0.0316937100753197,-0.113388835694896,2,"FEV1FVC"
"553",20,5.27786633162108e-05,-0.0259953112935453,-0.0826281527222754,2,"FEV1FVC"
"554",21,4.65511376126493e-05,-0.0206253828052433,-0.0529618056703356,2,"FEV1FVC"
"555",22,4.05757134287477e-05,-0.0154284613345648,-0.0263618087600936,2,"FEV1FVC"
"556",23,3.48214383145695e-05,-0.0103987459939191,-0.00449863572446851,2,"FEV1FVC"
"557",24,2.9279813331673e-05,-0.00571220976621989,0.0115381399052938,2,"FEV1FVC"
"558",25,2.3960753269936e-05,-0.00153417548322687,0.0220066564544465,2,"FEV1FVC"
"559",26,1.88931223861211e-05,0.00198737997154985,0.0285537896226202,2,"FEV1FVC"
"560",27,1.40955396230602e-05,0.00478574106724605,0.0325521856552453,2,"FEV1FVC"
"561",28,9.57341861207439e-06,0.00690442478635078,0.0349895046282129,2,"FEV1FVC"
"562",29,5.32826645072149e-06,0.0084054662219768,0.0366162552366154,2,"FEV1FVC"
"563",30,1.36026640484843e-06,0.00940082756418925,0.0378390764068013,2,"FEV1FVC"
"564",31,-2.33197464938328e-06,0.0100040861753801,0.0389211816324755,2,"FEV1FVC"
"565",32,-5.74850127366133e-06,0.0103017432898009,0.0399725138450511,2,"FEV1FVC"
"566",33,-8.88685430089353e-06,0.0103537254658266,0.0409298672038458,2,"FEV1FVC"
"567",34,-1.17460072783793e-05,0.010208872395806,0.0417246713719428,2,"FEV1FVC"
"568",35,-1.43217967267795e-05,0.00988777231746307,0.0422274182844613,2,"FEV1FVC"
"569",36,-1.66083131714068e-05,0.00939149811999263,0.0422720714706224,2,"FEV1FVC"
"570",37,-1.86019845509477e-05,0.00872231272854496,0.0417253422558246,2,"FEV1FVC"
"571",38,-2.03022181270995e-05,0.00790045226714553,0.0405871922074947,2,"FEV1FVC"
"572",39,-2.17107434572483e-05,0.00695900623647305,0.0389557545357313,2,"FEV1FVC"
"573",40,-2.28303757103809e-05,0.00592738660143355,0.0369202763764376,2,"FEV1FVC"
"574",41,-2.36680199141581e-05,0.0048421957072623,0.0345490167345859,2,"FEV1FVC"
"575",42,-2.42370937264536e-05,0.00375642622322137,0.0318827545557996,2,"FEV1FVC"
"576",43,-2.45509503988828e-05,0.00271832141265249,0.0289556581195822,2,"FEV1FVC"
"577",44,-2.46220958814991e-05,0.00176879811340458,0.0257870323408431,2,"FEV1FVC"
"578",45,-2.44621680627333e-05,0.000933937293276399,0.0222534125798313,2,"FEV1FVC"
"579",46,-2.40820390071672e-05,0.000229921395307087,0.0181533498840425,2,"FEV1FVC"
"580",47,-2.34919376045362e-05,-0.000329625397538447,0.0133105642502898,2,"FEV1FVC"
"581",48,-2.27016456924023e-05,-0.00073613909358472,0.00759159508528029,2,"FEV1FVC"
"582",49,-2.17217930760238e-05,-0.00101080409458787,0.00106273835322668,2,"FEV1FVC"
"583",50,-2.05630939793533e-05,-0.00118832698540883,-0.00611495680781893,2,"FEV1FVC"
"584",51,-1.92355357662155e-05,-0.00129985446239,-0.0137960410489408,2,"FEV1FVC"
"585",52,-1.77486229866464e-05,-0.00137296775798645,-0.0218451006252978,2,"FEV1FVC"
"586",53,-1.61172834933776e-05,-0.00142548276882848,-0.0299816777556203,2,"FEV1FVC"
"587",54,-1.43622344188632e-05,-0.00146541414790002,-0.0377705828665169,2,"FEV1FVC"
"588",55,-1.25026807471507e-05,-0.00149949504170821,-0.0448134003304062,2,"FEV1FVC"
"589",56,-1.05560555616613e-05,-0.00153376336743483,-0.0507552777794533,2,"FEV1FVC"
"590",57,-8.53809078504852e-06,-0.00157288526185118,-0.0552976951439028,2,"FEV1FVC"
"591",58,-6.46226281941775e-06,-0.00161496898831903,-0.0583158095537426,2,"FEV1FVC"
"592",59,-4.34043340102885e-06,-0.00165536197019001,-0.059768406739352,2,"FEV1FVC"
"593",60,-2.18339656643529e-06,-0.00168985130293886,-0.0596218911659592,2,"FEV1FVC"
"594",61,-9.79575864867854e-10,-0.00171464268439514,-0.0578489724395221,2,"FEV1FVC"
"595",62,2.1981710495167e-06,-0.00172657420974509,-0.0544360810862226,2,"FEV1FVC"
"596",63,4.40954973490726e-06,-0.00172563242400547,-0.0494643989666197,2,"FEV1FVC"
"597",64,6.63113452303854e-06,-0.00171358877048333,-0.0430667006812842,2,"FEV1FVC"
"598",65,8.86109460851436e-06,-0.00169210019342991,-0.0353670057243574,2,"FEV1FVC"
"599",66,1.10977412899893e-05,-0.00166269079481307,-0.0264803827264273,2,"FEV1FVC"
"600",67,1.33395162066341e-05,-0.00162676423691532,-0.016513641230516,2,"FEV1FVC"
"601",68,1.55847836973977e-05,-0.0015867128273972,-0.00555106524141413,2,"FEV1FVC"
"602",69,1.78314925450285e-05,-0.0015477591272498,0.00636986235291515,2,"FEV1FVC"
"603",70,2.00776630477351e-05,-0.00151520053920895,0.0192204226020696,2,"FEV1FVC"
"604",71,2.23214746193912e-05,-0.00149388428528452,0.0329729433033537,2,"FEV1FVC"
"605",72,2.45612532078499e-05,-0.00148824401684988,0.0476007534732319,2,"FEV1FVC"
"606",73,2.67954597725217e-05,-0.00150233296050428,0.063078138439725,2,"FEV1FVC"
"607",74,2.90224934862138e-05,-0.0015388041745914,0.0793731330804861,2,"FEV1FVC"
"608",75,3.12402794415134e-05,-0.00159666811402204,0.0964319926144932,2,"FEV1FVC"
"609",76,3.34467881995884e-05,-0.00167429676658759,0.11419947889946,2,"FEV1FVC"
"610",77,3.56401548311895e-05,-0.00177016351288894,0.132623714094397,2,"FEV1FVC"
"611",78,3.78186664985181e-05,-0.00188283619340324,0.151655954036455,2,"FEV1FVC"
"612",79,3.99807510531869e-05,-0.00201097071445255,0.171250379012756,2,"FEV1FVC"
"613",80,4.2124975272978e-05,-0.00215328211250521,0.191362858517617,2,"FEV1FVC"
"614",81,4.42502646852971e-05,-0.00230793253544481,0.211923332412594,2,"FEV1FVC"
"615",82,4.63558984536427e-05,-0.00247251625579192,0.232835195737181,2,"FEV1FVC"
"616",83,4.84412368834397e-05,-0.00264475370920902,0.254006754114321,2,"FEV1FVC"
"617",84,5.05057021290278e-05,-0.00282251821685497,0.275352486346607,2,"FEV1FVC"
"618",85,5.25487736163233e-05,-0.00300382571835522,0.296792629561794,2,"FEV1FVC"
"619",86,5.45699838032099e-05,-0.00318682526355318,0.318252795055387,2,"FEV1FVC"
"620",87,5.65689166167616e-05,-0.00336979440724672,0.339663743556808,2,"FEV1FVC"
"621",88,5.85454558234555e-05,-0.00355158416434231,0.360975195341509,2,"FEV1FVC"
"622",89,6.04999838998976e-05,-0.0037319750363104,0.382166870613978,2,"FEV1FVC"
"623",90,6.2432926474898e-05,-0.00391085632381893,0.403222814445082,2,"FEV1FVC"
"624",91,6.43446972152795e-05,-0.00408812558904215,0.42412819922936,2,"FEV1FVC"
"625",92,6.62356982491508e-05,-0.00426368811339495,0.444869251800377,2,"FEV1FVC"
"626",93,6.81063206009469e-05,-0.00443745639208382,0.465433185636745,2,"FEV1FVC"
"627",94,NA,NA,NA,2,"FEV1FVC"
"628",95,NA,NA,NA,2,"FEV1FVC"
